Trialx,Treatment,Stimulus,Presentation,Period,base_fr,Unit2,stim_fr,ID,Region,Trial,Letter
9,NA,2???,21,Baseline,2,D5_NCM_TRIAL9_A,2.717391304,D5,NCM,TRIAL9,A
9,NA,2???,22,Baseline,12,D5_NCM_TRIAL9_A,4.891304348,D5,NCM,TRIAL9,A
9,NA,2???,23,Baseline,2,D5_NCM_TRIAL9_A,4.347826087,D5,NCM,TRIAL9,A
9,NA,2???,24,Baseline,2,D5_NCM_TRIAL9_A,2.173913043,D5,NCM,TRIAL9,A
9,NA,2???,25,Baseline,4,D5_NCM_TRIAL9_A,2.717391304,D5,NCM,TRIAL9,A
9,NA,2???,26,Baseline,1,D5_NCM_TRIAL9_A,2.717391304,D5,NCM,TRIAL9,A
9,NA,2???,27,Baseline,1,D5_NCM_TRIAL9_A,3.260869565,D5,NCM,TRIAL9,A
9,NA,2???,28,Baseline,1,D5_NCM_TRIAL9_A,2.717391304,D5,NCM,TRIAL9,A
9,NA,2???,29,Baseline,1,D5_NCM_TRIAL9_A,2.173913043,D5,NCM,TRIAL9,A
9,NA,3???,30,Baseline,4,D5_NCM_TRIAL9_A,5.303030303,D5,NCM,TRIAL9,A
9,NA,3???,31,Baseline,3,D5_NCM_TRIAL9_A,5.303030303,D5,NCM,TRIAL9,A
9,NA,3???,32,Baseline,5,D5_NCM_TRIAL9_A,9.090909091,D5,NCM,TRIAL9,A
9,NA,3???,33,Baseline,2,D5_NCM_TRIAL9_A,7.575757576,D5,NCM,TRIAL9,A
9,NA,3???,34,Baseline,3,D5_NCM_TRIAL9_A,5.303030303,D5,NCM,TRIAL9,A
9,NA,3???,35,Baseline,2,D5_NCM_TRIAL9_A,2.272727273,D5,NCM,TRIAL9,A
9,NA,3???,36,Baseline,3,D5_NCM_TRIAL9_A,4.545454545,D5,NCM,TRIAL9,A
9,NA,3???,37,Baseline,1,D5_NCM_TRIAL9_A,5.303030303,D5,NCM,TRIAL9,A
9,NA,3???,38,Baseline,0,D5_NCM_TRIAL9_A,2.272727273,D5,NCM,TRIAL9,A
9,NA,3???,39,Baseline,1,D5_NCM_TRIAL9_A,4.545454545,D5,NCM,TRIAL9,A
9,NA,3???,40,Baseline,1,D5_NCM_TRIAL9_A,3.03030303,D5,NCM,TRIAL9,A
9,NA,3???,41,Baseline,3,D5_NCM_TRIAL9_A,3.787878788,D5,NCM,TRIAL9,A
9,NA,3???,42,Baseline,0,D5_NCM_TRIAL9_A,4.545454545,D5,NCM,TRIAL9,A
9,NA,3???,43,Baseline,2,D5_NCM_TRIAL9_A,5.303030303,D5,NCM,TRIAL9,A
9,NA,3???,44,Baseline,3,D5_NCM_TRIAL9_A,3.03030303,D5,NCM,TRIAL9,A
9,NA,4???,45,Baseline,6,D5_NCM_TRIAL9_A,2.352941176,D5,NCM,TRIAL9,A
9,NA,4???,46,Baseline,0,D5_NCM_TRIAL9_A,1.764705882,D5,NCM,TRIAL9,A
9,NA,4???,47,Baseline,1,D5_NCM_TRIAL9_A,1.764705882,D5,NCM,TRIAL9,A
9,NA,4???,48,Baseline,2,D5_NCM_TRIAL9_A,0,D5,NCM,TRIAL9,A
9,NA,4???,49,Baseline,4,D5_NCM_TRIAL9_A,1.176470588,D5,NCM,TRIAL9,A
9,NA,4???,50,Baseline,0,D5_NCM_TRIAL9_A,2.352941176,D5,NCM,TRIAL9,A
9,NA,4???,51,Baseline,1,D5_NCM_TRIAL9_A,0.588235294,D5,NCM,TRIAL9,A
9,NA,4???,52,Baseline,1,D5_NCM_TRIAL9_A,1.764705882,D5,NCM,TRIAL9,A
9,NA,4???,53,Baseline,2,D5_NCM_TRIAL9_A,3.529411765,D5,NCM,TRIAL9,A
9,NA,4???,54,Baseline,0,D5_NCM_TRIAL9_A,2.352941176,D5,NCM,TRIAL9,A
9,NA,4???,55,Baseline,2,D5_NCM_TRIAL9_A,1.176470588,D5,NCM,TRIAL9,A
9,NA,4???,56,Baseline,2,D5_NCM_TRIAL9_A,0.588235294,D5,NCM,TRIAL9,A
9,NA,4???,57,Baseline,1,D5_NCM_TRIAL9_A,2.941176471,D5,NCM,TRIAL9,A
9,NA,4???,58,Baseline,1,D5_NCM_TRIAL9_A,0,D5,NCM,TRIAL9,A
9,NA,4???,59,Baseline,1,D5_NCM_TRIAL9_A,0.588235294,D5,NCM,TRIAL9,A
9,NA,5???,60,Baseline,2,D5_NCM_TRIAL9_A,9.420289855,D5,NCM,TRIAL9,A
9,NA,5???,61,Baseline,0,D5_NCM_TRIAL9_A,4.347826087,D5,NCM,TRIAL9,A
9,NA,5???,62,Baseline,3,D5_NCM_TRIAL9_A,3.623188406,D5,NCM,TRIAL9,A
9,NA,5???,63,Baseline,1,D5_NCM_TRIAL9_A,5.072463768,D5,NCM,TRIAL9,A
9,NA,5???,64,Baseline,0,D5_NCM_TRIAL9_A,5.072463768,D5,NCM,TRIAL9,A
9,NA,5???,65,Baseline,0,D5_NCM_TRIAL9_A,5.797101449,D5,NCM,TRIAL9,A
9,NA,5???,66,Baseline,4,D5_NCM_TRIAL9_A,3.623188406,D5,NCM,TRIAL9,A
9,NA,5???,67,Baseline,0,D5_NCM_TRIAL9_A,9.420289855,D5,NCM,TRIAL9,A
9,NA,5???,68,Baseline,0,D5_NCM_TRIAL9_A,9.420289855,D5,NCM,TRIAL9,A
9,NA,5???,69,Baseline,1,D5_NCM_TRIAL9_A,6.52173913,D5,NCM,TRIAL9,A
9,NA,5???,70,Baseline,2,D5_NCM_TRIAL9_A,6.52173913,D5,NCM,TRIAL9,A
9,NA,5???,71,Baseline,1,D5_NCM_TRIAL9_A,5.072463768,D5,NCM,TRIAL9,A
9,NA,5???,72,Baseline,2,D5_NCM_TRIAL9_A,8.695652174,D5,NCM,TRIAL9,A
9,NA,5???,73,Baseline,1,D5_NCM_TRIAL9_A,4.347826087,D5,NCM,TRIAL9,A
9,NA,1???,1,Baseline,6,D5_NCM_TRIAL9_B,2.985074627,D5,NCM,TRIAL9,B
9,NA,1???,2,Baseline,6,D5_NCM_TRIAL9_B,3.731343284,D5,NCM,TRIAL9,B
9,NA,1???,3,Baseline,1,D5_NCM_TRIAL9_B,11.94029851,D5,NCM,TRIAL9,B
9,NA,1???,4,Baseline,7,D5_NCM_TRIAL9_B,5.223880597,D5,NCM,TRIAL9,B
9,NA,1???,5,Baseline,2,D5_NCM_TRIAL9_B,4.47761194,D5,NCM,TRIAL9,B
9,NA,1???,6,Baseline,6,D5_NCM_TRIAL9_B,10.44776119,D5,NCM,TRIAL9,B
9,NA,1???,7,Baseline,4,D5_NCM_TRIAL9_B,5.970149254,D5,NCM,TRIAL9,B
9,NA,1???,8,Baseline,6,D5_NCM_TRIAL9_B,11.94029851,D5,NCM,TRIAL9,B
9,NA,1???,9,Baseline,9,D5_NCM_TRIAL9_B,5.970149254,D5,NCM,TRIAL9,B
9,NA,1???,10,Baseline,4,D5_NCM_TRIAL9_B,4.47761194,D5,NCM,TRIAL9,B
9,NA,1???,11,Baseline,3,D5_NCM_TRIAL9_B,5.970149254,D5,NCM,TRIAL9,B
9,NA,1???,12,Baseline,2,D5_NCM_TRIAL9_B,4.47761194,D5,NCM,TRIAL9,B
9,NA,1???,13,Baseline,5,D5_NCM_TRIAL9_B,8.208955224,D5,NCM,TRIAL9,B
9,NA,1???,14,Baseline,10,D5_NCM_TRIAL9_B,7.462686567,D5,NCM,TRIAL9,B
9,NA,2???,15,Baseline,3,D5_NCM_TRIAL9_B,3.260869565,D5,NCM,TRIAL9,B
9,NA,2???,16,Baseline,11,D5_NCM_TRIAL9_B,5.434782609,D5,NCM,TRIAL9,B
9,NA,2???,17,Baseline,6,D5_NCM_TRIAL9_B,4.891304348,D5,NCM,TRIAL9,B
9,NA,2???,18,Baseline,4,D5_NCM_TRIAL9_B,3.260869565,D5,NCM,TRIAL9,B
9,NA,2???,19,Baseline,7,D5_NCM_TRIAL9_B,4.347826087,D5,NCM,TRIAL9,B
9,NA,2???,20,Baseline,6,D5_NCM_TRIAL9_B,7.065217391,D5,NCM,TRIAL9,B
9,NA,2???,21,Baseline,9,D5_NCM_TRIAL9_B,7.065217391,D5,NCM,TRIAL9,B
9,NA,2???,22,Baseline,8,D5_NCM_TRIAL9_B,5.97826087,D5,NCM,TRIAL9,B
9,NA,2???,23,Baseline,8,D5_NCM_TRIAL9_B,4.891304348,D5,NCM,TRIAL9,B
9,NA,2???,24,Baseline,3,D5_NCM_TRIAL9_B,1.630434783,D5,NCM,TRIAL9,B
9,NA,2???,25,Baseline,6,D5_NCM_TRIAL9_B,3.260869565,D5,NCM,TRIAL9,B
9,NA,2???,26,Baseline,2,D5_NCM_TRIAL9_B,3.260869565,D5,NCM,TRIAL9,B
9,NA,2???,27,Baseline,1,D5_NCM_TRIAL9_B,2.717391304,D5,NCM,TRIAL9,B
9,NA,2???,28,Baseline,4,D5_NCM_TRIAL9_B,2.717391304,D5,NCM,TRIAL9,B
9,NA,2???,29,Baseline,1,D5_NCM_TRIAL9_B,1.086956522,D5,NCM,TRIAL9,B
9,NA,3???,30,Baseline,2,D5_NCM_TRIAL9_B,6.060606061,D5,NCM,TRIAL9,B
9,NA,3???,31,Baseline,3,D5_NCM_TRIAL9_B,6.060606061,D5,NCM,TRIAL9,B
9,NA,3???,32,Baseline,4,D5_NCM_TRIAL9_B,9.848484848,D5,NCM,TRIAL9,B
9,NA,3???,33,Baseline,8,D5_NCM_TRIAL9_B,9.848484848,D5,NCM,TRIAL9,B
9,NA,3???,34,Baseline,8,D5_NCM_TRIAL9_B,8.333333333,D5,NCM,TRIAL9,B
9,NA,3???,35,Baseline,2,D5_NCM_TRIAL9_B,9.090909091,D5,NCM,TRIAL9,B
9,NA,3???,36,Baseline,5,D5_NCM_TRIAL9_B,6.818181818,D5,NCM,TRIAL9,B
9,NA,3???,37,Baseline,4,D5_NCM_TRIAL9_B,5.303030303,D5,NCM,TRIAL9,B
9,NA,3???,38,Baseline,8,D5_NCM_TRIAL9_B,8.333333333,D5,NCM,TRIAL9,B
9,NA,3???,39,Baseline,5,D5_NCM_TRIAL9_B,6.060606061,D5,NCM,TRIAL9,B
9,NA,3???,40,Baseline,5,D5_NCM_TRIAL9_B,6.060606061,D5,NCM,TRIAL9,B
9,NA,3???,41,Baseline,5,D5_NCM_TRIAL9_B,6.060606061,D5,NCM,TRIAL9,B
9,NA,3???,42,Baseline,6,D5_NCM_TRIAL9_B,3.787878788,D5,NCM,TRIAL9,B
9,NA,3???,43,Baseline,1,D5_NCM_TRIAL9_B,4.545454545,D5,NCM,TRIAL9,B
9,NA,3???,44,Baseline,4,D5_NCM_TRIAL9_B,6.060606061,D5,NCM,TRIAL9,B
9,NA,4???,45,Baseline,3,D5_NCM_TRIAL9_B,10,D5,NCM,TRIAL9,B
9,NA,4???,46,Baseline,4,D5_NCM_TRIAL9_B,6.470588235,D5,NCM,TRIAL9,B
9,NA,4???,47,Baseline,8,D5_NCM_TRIAL9_B,7.647058824,D5,NCM,TRIAL9,B
9,NA,4???,48,Baseline,10,D5_NCM_TRIAL9_B,4.705882353,D5,NCM,TRIAL9,B
9,NA,4???,49,Baseline,12,D5_NCM_TRIAL9_B,5.882352941,D5,NCM,TRIAL9,B
9,NA,4???,50,Baseline,6,D5_NCM_TRIAL9_B,5.882352941,D5,NCM,TRIAL9,B
9,NA,4???,51,Baseline,8,D5_NCM_TRIAL9_B,3.529411765,D5,NCM,TRIAL9,B
9,NA,4???,52,Baseline,7,D5_NCM_TRIAL9_B,8.823529412,D5,NCM,TRIAL9,B
9,NA,4???,53,Baseline,8,D5_NCM_TRIAL9_B,4.117647059,D5,NCM,TRIAL9,B
9,NA,4???,54,Baseline,2,D5_NCM_TRIAL9_B,3.529411765,D5,NCM,TRIAL9,B
9,NA,4???,55,Baseline,5,D5_NCM_TRIAL9_B,4.705882353,D5,NCM,TRIAL9,B
9,NA,4???,56,Baseline,3,D5_NCM_TRIAL9_B,6.470588235,D5,NCM,TRIAL9,B
9,NA,4???,57,Baseline,4,D5_NCM_TRIAL9_B,6.470588235,D5,NCM,TRIAL9,B
9,NA,4???,58,Baseline,4,D5_NCM_TRIAL9_B,3.529411765,D5,NCM,TRIAL9,B
9,NA,4???,59,Baseline,4,D5_NCM_TRIAL9_B,3.529411765,D5,NCM,TRIAL9,B
9,NA,5???,60,Baseline,1,D5_NCM_TRIAL9_B,12.31884058,D5,NCM,TRIAL9,B
9,NA,5???,61,Baseline,8,D5_NCM_TRIAL9_B,8.695652174,D5,NCM,TRIAL9,B
9,NA,5???,62,Baseline,11,D5_NCM_TRIAL9_B,6.52173913,D5,NCM,TRIAL9,B
9,NA,5???,63,Baseline,2,D5_NCM_TRIAL9_B,9.420289855,D5,NCM,TRIAL9,B
9,NA,5???,64,Baseline,4,D5_NCM_TRIAL9_B,10.14492754,D5,NCM,TRIAL9,B
9,NA,5???,65,Baseline,5,D5_NCM_TRIAL9_B,7.971014493,D5,NCM,TRIAL9,B
9,NA,5???,66,Baseline,6,D5_NCM_TRIAL9_B,7.246376812,D5,NCM,TRIAL9,B
9,NA,5???,67,Baseline,4,D5_NCM_TRIAL9_B,7.971014493,D5,NCM,TRIAL9,B
9,NA,5???,68,Baseline,5,D5_NCM_TRIAL9_B,8.695652174,D5,NCM,TRIAL9,B
9,NA,5???,69,Baseline,4,D5_NCM_TRIAL9_B,6.52173913,D5,NCM,TRIAL9,B
9,NA,5???,70,Baseline,4,D5_NCM_TRIAL9_B,8.695652174,D5,NCM,TRIAL9,B
9,NA,5???,71,Baseline,3,D5_NCM_TRIAL9_B,5.797101449,D5,NCM,TRIAL9,B
9,NA,5???,72,Baseline,7,D5_NCM_TRIAL9_B,5.797101449,D5,NCM,TRIAL9,B
9,NA,5???,73,Baseline,2,D5_NCM_TRIAL9_B,6.52173913,D5,NCM,TRIAL9,B
9,NA,1???,1,Baseline,1,D5_NCM_TRIAL9_C,5.970149254,D5,NCM,TRIAL9,C
9,NA,1???,2,Baseline,4,D5_NCM_TRIAL9_C,14.17910448,D5,NCM,TRIAL9,C
9,NA,1???,3,Baseline,7,D5_NCM_TRIAL9_C,6.71641791,D5,NCM,TRIAL9,C
9,NA,1???,4,Baseline,5,D5_NCM_TRIAL9_C,11.19402985,D5,NCM,TRIAL9,C
9,NA,1???,5,Baseline,2,D5_NCM_TRIAL9_C,10.44776119,D5,NCM,TRIAL9,C
9,NA,1???,6,Baseline,4,D5_NCM_TRIAL9_C,6.71641791,D5,NCM,TRIAL9,C
9,NA,1???,7,Baseline,2,D5_NCM_TRIAL9_C,12.68656716,D5,NCM,TRIAL9,C
9,NA,1???,8,Baseline,5,D5_NCM_TRIAL9_C,5.223880597,D5,NCM,TRIAL9,C
9,NA,1???,9,Baseline,3,D5_NCM_TRIAL9_C,17.91044776,D5,NCM,TRIAL9,C
9,NA,1???,10,Baseline,3,D5_NCM_TRIAL9_C,12.68656716,D5,NCM,TRIAL9,C
9,NA,1???,11,Baseline,3,D5_NCM_TRIAL9_C,11.94029851,D5,NCM,TRIAL9,C
9,NA,1???,12,Baseline,2,D5_NCM_TRIAL9_C,5.223880597,D5,NCM,TRIAL9,C
9,NA,1???,13,Baseline,3,D5_NCM_TRIAL9_C,10.44776119,D5,NCM,TRIAL9,C
9,NA,1???,14,Baseline,2,D5_NCM_TRIAL9_C,14.92537313,D5,NCM,TRIAL9,C
9,NA,2???,15,Baseline,3,D5_NCM_TRIAL9_C,8.695652174,D5,NCM,TRIAL9,C
9,NA,2???,16,Baseline,4,D5_NCM_TRIAL9_C,7.065217391,D5,NCM,TRIAL9,C
9,NA,2???,17,Baseline,4,D5_NCM_TRIAL9_C,8.152173913,D5,NCM,TRIAL9,C
9,NA,2???,18,Baseline,4,D5_NCM_TRIAL9_C,4.347826087,D5,NCM,TRIAL9,C
9,NA,2???,19,Baseline,2,D5_NCM_TRIAL9_C,5.97826087,D5,NCM,TRIAL9,C
9,NA,2???,20,Baseline,5,D5_NCM_TRIAL9_C,6.52173913,D5,NCM,TRIAL9,C
9,NA,2???,21,Baseline,2,D5_NCM_TRIAL9_C,4.347826087,D5,NCM,TRIAL9,C
9,NA,2???,22,Baseline,3,D5_NCM_TRIAL9_C,8.695652174,D5,NCM,TRIAL9,C
9,NA,2???,23,Baseline,1,D5_NCM_TRIAL9_C,5.97826087,D5,NCM,TRIAL9,C
9,NA,2???,24,Baseline,7,D5_NCM_TRIAL9_C,7.065217391,D5,NCM,TRIAL9,C
9,NA,2???,25,Baseline,6,D5_NCM_TRIAL9_C,8.695652174,D5,NCM,TRIAL9,C
9,NA,2???,26,Baseline,0,D5_NCM_TRIAL9_C,8.152173913,D5,NCM,TRIAL9,C
9,NA,2???,27,Baseline,1,D5_NCM_TRIAL9_C,9.239130435,D5,NCM,TRIAL9,C
9,NA,2???,28,Baseline,5,D5_NCM_TRIAL9_C,9.239130435,D5,NCM,TRIAL9,C
9,NA,2???,29,Baseline,11,D5_NCM_TRIAL9_C,10.32608696,D5,NCM,TRIAL9,C
9,NA,3???,30,Baseline,2,D5_NCM_TRIAL9_C,7.575757576,D5,NCM,TRIAL9,C
9,NA,3???,31,Baseline,1,D5_NCM_TRIAL9_C,11.36363636,D5,NCM,TRIAL9,C
9,NA,3???,32,Baseline,4,D5_NCM_TRIAL9_C,12.12121212,D5,NCM,TRIAL9,C
9,NA,3???,33,Baseline,2,D5_NCM_TRIAL9_C,7.575757576,D5,NCM,TRIAL9,C
9,NA,3???,34,Baseline,3,D5_NCM_TRIAL9_C,8.333333333,D5,NCM,TRIAL9,C
9,NA,3???,35,Baseline,2,D5_NCM_TRIAL9_C,11.36363636,D5,NCM,TRIAL9,C
9,NA,3???,36,Baseline,1,D5_NCM_TRIAL9_C,15.15151515,D5,NCM,TRIAL9,C
9,NA,3???,37,Baseline,1,D5_NCM_TRIAL9_C,8.333333333,D5,NCM,TRIAL9,C
9,NA,3???,38,Baseline,2,D5_NCM_TRIAL9_C,14.39393939,D5,NCM,TRIAL9,C
9,NA,3???,39,Baseline,1,D5_NCM_TRIAL9_C,15.15151515,D5,NCM,TRIAL9,C
9,NA,3???,40,Baseline,5,D5_NCM_TRIAL9_C,8.333333333,D5,NCM,TRIAL9,C
9,NA,3???,41,Baseline,6,D5_NCM_TRIAL9_C,11.36363636,D5,NCM,TRIAL9,C
9,NA,3???,42,Baseline,8,D5_NCM_TRIAL9_C,9.090909091,D5,NCM,TRIAL9,C
9,NA,3???,43,Baseline,4,D5_NCM_TRIAL9_C,12.87878788,D5,NCM,TRIAL9,C
9,NA,3???,44,Baseline,5,D5_NCM_TRIAL9_C,14.39393939,D5,NCM,TRIAL9,C
9,NA,4???,45,Baseline,2,D5_NCM_TRIAL9_C,3.529411765,D5,NCM,TRIAL9,C
9,NA,4???,46,Baseline,4,D5_NCM_TRIAL9_C,3.529411765,D5,NCM,TRIAL9,C
9,NA,4???,47,Baseline,4,D5_NCM_TRIAL9_C,4.117647059,D5,NCM,TRIAL9,C
9,NA,4???,48,Baseline,4,D5_NCM_TRIAL9_C,2.352941176,D5,NCM,TRIAL9,C
9,NA,4???,49,Baseline,5,D5_NCM_TRIAL9_C,6.470588235,D5,NCM,TRIAL9,C
9,NA,4???,50,Baseline,8,D5_NCM_TRIAL9_C,4.117647059,D5,NCM,TRIAL9,C
9,NA,4???,51,Baseline,0,D5_NCM_TRIAL9_C,7.058823529,D5,NCM,TRIAL9,C
9,NA,4???,52,Baseline,7,D5_NCM_TRIAL9_C,5.882352941,D5,NCM,TRIAL9,C
9,NA,4???,53,Baseline,4,D5_NCM_TRIAL9_C,4.705882353,D5,NCM,TRIAL9,C
9,NA,4???,54,Baseline,5,D5_NCM_TRIAL9_C,1.764705882,D5,NCM,TRIAL9,C
9,NA,4???,55,Baseline,2,D5_NCM_TRIAL9_C,2.352941176,D5,NCM,TRIAL9,C
9,NA,4???,56,Baseline,4,D5_NCM_TRIAL9_C,7.058823529,D5,NCM,TRIAL9,C
9,NA,4???,57,Baseline,5,D5_NCM_TRIAL9_C,5.294117647,D5,NCM,TRIAL9,C
9,NA,4???,58,Baseline,3,D5_NCM_TRIAL9_C,7.647058824,D5,NCM,TRIAL9,C
9,NA,4???,59,Baseline,4,D5_NCM_TRIAL9_C,8.235294118,D5,NCM,TRIAL9,C
9,NA,5???,60,Baseline,3,D5_NCM_TRIAL9_C,12.31884058,D5,NCM,TRIAL9,C
9,NA,5???,61,Baseline,5,D5_NCM_TRIAL9_C,12.31884058,D5,NCM,TRIAL9,C
9,NA,5???,62,Baseline,1,D5_NCM_TRIAL9_C,10.14492754,D5,NCM,TRIAL9,C
9,NA,5???,63,Baseline,3,D5_NCM_TRIAL9_C,10.86956522,D5,NCM,TRIAL9,C
9,NA,5???,64,Baseline,2,D5_NCM_TRIAL9_C,8.695652174,D5,NCM,TRIAL9,C
9,NA,5???,65,Baseline,4,D5_NCM_TRIAL9_C,6.52173913,D5,NCM,TRIAL9,C
9,NA,5???,66,Baseline,3,D5_NCM_TRIAL9_C,10.86956522,D5,NCM,TRIAL9,C
9,NA,5???,67,Baseline,5,D5_NCM_TRIAL9_C,11.5942029,D5,NCM,TRIAL9,C
9,NA,5???,68,Baseline,2,D5_NCM_TRIAL9_C,14.49275362,D5,NCM,TRIAL9,C
9,NA,5???,69,Baseline,6,D5_NCM_TRIAL9_C,10.86956522,D5,NCM,TRIAL9,C
9,NA,5???,70,Baseline,2,D5_NCM_TRIAL9_C,8.695652174,D5,NCM,TRIAL9,C
9,NA,5???,71,Baseline,1,D5_NCM_TRIAL9_C,11.5942029,D5,NCM,TRIAL9,C
9,NA,5???,72,Baseline,1,D5_NCM_TRIAL9_C,14.49275362,D5,NCM,TRIAL9,C
9,NA,5???,73,Baseline,1,D5_NCM_TRIAL9_C,15.2173913,D5,NCM,TRIAL9,C
1,NA,1???,1,Baseline,5,F1_FL_TRIAL1_A,24.51612903,F1,FL,TRIAL1,A
1,NA,1???,2,Baseline,2,F1_FL_TRIAL1_A,12.90322581,F1,FL,TRIAL1,A
1,NA,1???,3,Baseline,1,F1_FL_TRIAL1_A,9.032258065,F1,FL,TRIAL1,A
1,NA,1???,4,Baseline,7,F1_FL_TRIAL1_A,10.96774194,F1,FL,TRIAL1,A
1,NA,1???,5,Baseline,8,F1_FL_TRIAL1_A,15.48387097,F1,FL,TRIAL1,A
1,NA,1???,6,Baseline,7,F1_FL_TRIAL1_A,7.096774194,F1,FL,TRIAL1,A
1,NA,1???,7,Baseline,6,F1_FL_TRIAL1_A,12.90322581,F1,FL,TRIAL1,A
1,NA,1???,8,Baseline,9,F1_FL_TRIAL1_A,16.77419355,F1,FL,TRIAL1,A
1,NA,1???,9,Baseline,7,F1_FL_TRIAL1_A,18.70967742,F1,FL,TRIAL1,A
1,NA,1???,10,Baseline,6,F1_FL_TRIAL1_A,18.70967742,F1,FL,TRIAL1,A
1,NA,1???,11,Baseline,11,F1_FL_TRIAL1_A,25.80645161,F1,FL,TRIAL1,A
1,NA,1???,12,Baseline,11,F1_FL_TRIAL1_A,37.41935484,F1,FL,TRIAL1,A
1,NA,1???,13,Baseline,13,F1_FL_TRIAL1_A,28.38709677,F1,FL,TRIAL1,A
1,NA,1???,14,Baseline,13,F1_FL_TRIAL1_A,16.77419355,F1,FL,TRIAL1,A
1,NA,2???,15,Baseline,5,F1_FL_TRIAL1_A,4.705882353,F1,FL,TRIAL1,A
1,NA,2???,16,Baseline,3,F1_FL_TRIAL1_A,5.882352941,F1,FL,TRIAL1,A
1,NA,2???,17,Baseline,4,F1_FL_TRIAL1_A,4.117647059,F1,FL,TRIAL1,A
1,NA,2???,18,Baseline,4,F1_FL_TRIAL1_A,5.882352941,F1,FL,TRIAL1,A
1,NA,2???,19,Baseline,13,F1_FL_TRIAL1_A,9.411764706,F1,FL,TRIAL1,A
1,NA,2???,20,Baseline,5,F1_FL_TRIAL1_A,3.529411765,F1,FL,TRIAL1,A
1,NA,2???,21,Baseline,11,F1_FL_TRIAL1_A,7.647058824,F1,FL,TRIAL1,A
1,NA,2???,22,Baseline,6,F1_FL_TRIAL1_A,6.470588235,F1,FL,TRIAL1,A
1,NA,2???,23,Baseline,9,F1_FL_TRIAL1_A,15.29411765,F1,FL,TRIAL1,A
1,NA,2???,24,Baseline,11,F1_FL_TRIAL1_A,13.52941176,F1,FL,TRIAL1,A
1,NA,2???,25,Baseline,6,F1_FL_TRIAL1_A,16.47058824,F1,FL,TRIAL1,A
1,NA,2???,26,Baseline,17,F1_FL_TRIAL1_A,10.58823529,F1,FL,TRIAL1,A
1,NA,2???,27,Baseline,12,F1_FL_TRIAL1_A,14.70588235,F1,FL,TRIAL1,A
1,NA,3???,28,Baseline,2,F1_FL_TRIAL1_A,10.71428571,F1,FL,TRIAL1,A
1,NA,3???,29,Baseline,3,F1_FL_TRIAL1_A,12.85714286,F1,FL,TRIAL1,A
1,NA,3???,30,Baseline,6,F1_FL_TRIAL1_A,15.71428571,F1,FL,TRIAL1,A
1,NA,3???,31,Baseline,6,F1_FL_TRIAL1_A,15.71428571,F1,FL,TRIAL1,A
1,NA,3???,32,Baseline,6,F1_FL_TRIAL1_A,15,F1,FL,TRIAL1,A
1,NA,3???,33,Baseline,2,F1_FL_TRIAL1_A,17.14285714,F1,FL,TRIAL1,A
1,NA,3???,34,Baseline,12,F1_FL_TRIAL1_A,10.71428571,F1,FL,TRIAL1,A
1,NA,3???,35,Baseline,4,F1_FL_TRIAL1_A,13.57142857,F1,FL,TRIAL1,A
1,NA,3???,36,Baseline,4,F1_FL_TRIAL1_A,12.14285714,F1,FL,TRIAL1,A
1,NA,3???,37,Baseline,4,F1_FL_TRIAL1_A,18.57142857,F1,FL,TRIAL1,A
1,NA,3???,38,Baseline,7,F1_FL_TRIAL1_A,25,F1,FL,TRIAL1,A
1,NA,3???,39,Baseline,18,F1_FL_TRIAL1_A,24.28571429,F1,FL,TRIAL1,A
1,NA,3???,40,Baseline,8,F1_FL_TRIAL1_A,22.85714286,F1,FL,TRIAL1,A
1,NA,3???,41,Baseline,3,F1_FL_TRIAL1_A,17.14285714,F1,FL,TRIAL1,A
1,NA,3???,42,Baseline,10,F1_FL_TRIAL1_A,28.57142857,F1,FL,TRIAL1,A
1,NA,4???,43,Baseline,4,F1_FL_TRIAL1_A,16.77852349,F1,FL,TRIAL1,A
1,NA,4???,44,Baseline,2,F1_FL_TRIAL1_A,8.724832215,F1,FL,TRIAL1,A
1,NA,4???,45,Baseline,12,F1_FL_TRIAL1_A,9.395973154,F1,FL,TRIAL1,A
1,NA,4???,46,Baseline,4,F1_FL_TRIAL1_A,13.42281879,F1,FL,TRIAL1,A
1,NA,4???,47,Baseline,0,F1_FL_TRIAL1_A,10.06711409,F1,FL,TRIAL1,A
1,NA,4???,48,Baseline,2,F1_FL_TRIAL1_A,7.382550336,F1,FL,TRIAL1,A
1,NA,4???,49,Baseline,2,F1_FL_TRIAL1_A,18.12080537,F1,FL,TRIAL1,A
1,NA,4???,50,Baseline,3,F1_FL_TRIAL1_A,14.09395973,F1,FL,TRIAL1,A
1,NA,4???,51,Baseline,5,F1_FL_TRIAL1_A,16.10738255,F1,FL,TRIAL1,A
1,NA,4???,52,Baseline,5,F1_FL_TRIAL1_A,13.42281879,F1,FL,TRIAL1,A
1,NA,4???,53,Baseline,7,F1_FL_TRIAL1_A,20.13422819,F1,FL,TRIAL1,A
1,NA,4???,54,Baseline,11,F1_FL_TRIAL1_A,20.13422819,F1,FL,TRIAL1,A
1,NA,4???,55,Baseline,9,F1_FL_TRIAL1_A,27.51677852,F1,FL,TRIAL1,A
1,NA,4???,56,Baseline,26,F1_FL_TRIAL1_A,22.14765101,F1,FL,TRIAL1,A
1,NA,5???,57,Baseline,5,F1_FL_TRIAL1_A,16,F1,FL,TRIAL1,A
