ID.x,Region,Trial,Letter,Stimulus,Unit2,StimSet,base_fr,stim_fr,basesd,stimsd,Z_score,stimID,Duration.s,Species,FamUnfam,Clutch,Treatment,Age,DaysPostFledge,Mass,Date,No_reps,Hemisphere,Depth,ISI.check,Peak_V,Trough_V,Peak.to.Peak_s,Type,Quality,Exclude4PC,TroughBeforePeak,Notes,Accuracy.rcorr,Accuracy.count,Accuracy.cross_corr,normal_rcorr,normal_count,normal_cross_corr,Latency,p.value,sigYN,Peak2PeakRatio
C4,NCM,8,A,5,C4_NCM_TRIAL8_A,C4,1.857142857,3.448275862,1.292412345,1.115320745,0.986777454,GY43GN194,1.45,ZEBI,Unfamiliar,C,xfostered,26,3,8.3,10/28/21,15,R,1.35,ok,0.2288,-0.0119,0.0012,NA,Bad,N,N,Low S:N,0.287153846,0.319384615,0.293461538,0.087153846,0.119384615,0.093461538,0.08,0.005729983,Y,0.05201049
C4,NCM,9,A,1,C4_NCM_TRIAL9_A,C4,2.571428571,12.48571429,2.408775166,2.359549221,2.831145961,BEFI1,2.5,BEFI,Unfamiliar,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,0.2168,0.07559,3.00E-04,NA,Good,N,N,,0.425230769,0.294076923,0.383,0.225230769,0.094076923,0.183,0.15,0.00109394,Y,0.348662362
C4,NCM,9,A,2,C4_NCM_TRIAL9_A,C4,2.857142857,4.119601329,2.213842565,1.54646407,0.497694403,DB22P31,2.15,BEFI,FosterFather,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,0.2168,0.07559,3.00E-04,NA,Good,N,N,,0.292692308,0.610846154,0.346615385,0.092692308,0.410846154,0.146615385,NA,0.131808914,N,0.348662362
C4,NCM,9,A,3,C4_NCM_TRIAL9_A,C4,3.071428571,5.420168067,1.859043828,2.215181863,0.744336818,WN,1.7,WN,WN,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,0.2168,0.07559,3.00E-04,NA,Good,N,N,,0.461923077,0.564076923,0.517,0.261923077,0.364076923,0.317,0.035,0.032767031,Y,0.348662362
C4,NCM,9,A,4,C4_NCM_TRIAL9_A,C4,2.666666667,13.28888889,1.718249386,4.953540768,2.479304947,GN81GN82,1.5,ZEBI,Father,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,0.2168,0.07559,3.00E-04,NA,Good,N,N,,0.473153846,0.332692308,0.381692308,0.273153846,0.132692308,0.181692308,0.09,6.10E-05,Y,0.348662362
C4,NCM,9,A,5,C4_NCM_TRIAL9_A,C4,3.071428571,11.37931034,1.859043828,2.385203941,2.404268359,GY43GN194,1.45,ZEBI,Unfamiliar,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,0.2168,0.07559,3.00E-04,NA,Good,N,N,,0.407307692,0.325384615,0.365692308,0.207307692,0.125384615,0.165692308,0.35,0.00012207,Y,0.348662362
C4,NCM,9,B,1,C4_NCM_TRIAL9_B,C4,3.571428571,6.714285714,4.127101529,2.25281265,0.751939114,BEFI1,2.5,BEFI,Unfamiliar,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,-0.2208,2.00E-04,0.00132,NA,Bad,N,N,Inverted and fat,0.328307692,0.223769231,0.269769231,0.128307692,0.023769231,0.069769231,0.105,0.024536133,Y,0.000905797
C4,NCM,9,B,2,C4_NCM_TRIAL9_B,C4,3,1.993355482,1.961161351,0.901683032,-0.524580126,DB22P31,2.15,BEFI,FosterFather,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,-0.2208,2.00E-04,0.00132,NA,Bad,N,N,Inverted and fat,0.475230769,0.498,0.557384615,0.275230769,0.298,0.357384615,NA,0.078491211,N,0.000905797
C4,NCM,9,B,3,C4_NCM_TRIAL9_B,C4,2.785714286,3.277310924,1.928673176,1.812538556,0.26112784,WN,1.7,WN,WN,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,-0.2208,2.00E-04,0.00132,NA,Bad,N,N,Inverted and fat,0.245230769,0.324230769,0.326384615,0.045230769,0.124230769,0.126384615,0.045,0.414216178,N,0.000905797
C4,NCM,9,B,4,C4_NCM_TRIAL9_B,C4,2.333333333,7.688888889,1.799470822,2.723987118,1.338422765,GN81GN82,1.5,ZEBI,Father,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,-0.2208,2.00E-04,0.00132,NA,Bad,N,N,Inverted and fat,0.280769231,0.287230769,0.262769231,0.080769231,0.087230769,0.062769231,0.265,0.002595154,Y,0.000905797
C4,NCM,9,B,5,C4_NCM_TRIAL9_B,C4,2.928571429,5.911330049,2.33581762,2.192831268,1.062615707,GY43GN194,1.45,ZEBI,Unfamiliar,C,xfostered,26,3,8.3,10/28/21,15,R,1.4,x,-0.2208,2.00E-04,0.00132,NA,Bad,N,N,Inverted and fat,0.311769231,0.240615385,0.222384615,0.111769231,0.040615385,0.022384615,0.04,0.004718659,Y,0.000905797
D1,FL,1,A,1,D1_FL_TRIAL1_A,D1,2.066666667,4.852941176,1.437590577,1.796801959,1.301229051,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.2,bad,-1.158,0.311,0.000179999,NA,Good,N,N,Inverted but beautiful,0.315642857,0.170357143,0.319785714,0.115642857,-0.029642857,0.119785714,0.01,0.000305176,Y,0.268566494
D1,FL,1,A,2,D1_FL_TRIAL1_A,D1,2.6,3.813333333,1.352246808,1.29937714,0.573818921,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.2,bad,-1.158,0.311,0.000179999,NA,Good,N,N,Inverted but beautiful,0.276357143,0.263,0.2775,0.076357143,0.063,0.0775,0.105,0.038011144,Y,0.268566494
D1,FL,1,A,3,D1_FL_TRIAL1_A,D1,1.933333333,4.422110553,1.387014608,1.077769376,1.500656603,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.2,bad,-1.158,0.311,0.000179999,NA,Good,N,N,Inverted but beautiful,0.195357143,0.203642857,0.210285714,-0.004642857,0.003642857,0.010285714,0.19,0.001084032,Y,0.268566494
D1,FL,1,A,4,D1_FL_TRIAL1_A,D1,3.066666667,2.745098039,1.162919151,1.364522348,-0.189224467,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.2,bad,-1.158,0.311,0.000179999,NA,Good,N,N,Inverted but beautiful,0.186714286,0.270214286,0.216357143,-0.013285714,0.070214286,0.016357143,NA,0.378482364,N,0.268566494
D1,FL,1,A,5,D1_FL_TRIAL1_A,D1,2.333333333,5.603864734,1.632993162,2.426132388,1.208247693,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.2,bad,-1.158,0.311,0.000179999,NA,Good,N,N,Inverted but beautiful,0.270857143,0.279214286,0.2275,0.070857143,0.079214286,0.0275,0.04,0.001089092,Y,0.268566494
D1,FL,2,A,1,D1_FL_TRIAL2_A,D1,3.866666667,7.5,1.767430203,3.255285826,1.316485032,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.25,x,-1.018,0.065,0.00126,NA,Good,N,N,,0.528357143,0.335857143,0.533214286,0.328357143,0.135857143,0.333214286,0.34,0.001961396,Y,0.063850688
D1,FL,2,A,2,D1_FL_TRIAL2_A,D1,2.4,6.32,1.352246808,2.75971013,1.34767218,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.25,x,-1.018,0.065,0.00126,NA,Good,N,N,,0.458642857,0.301428571,0.468285714,0.258642857,0.101428571,0.268285714,0.095,0.000724715,Y,0.063850688
D1,FL,2,A,3,D1_FL_TRIAL2_A,D1,3.533333333,6.432160804,2.263583337,2.485133843,1.096772607,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.25,x,-1.018,0.065,0.00126,NA,Good,N,N,,0.319714286,0.258,0.351285714,0.119714286,0.058,0.151285714,0.255,0.001525879,Y,0.063850688
D1,FL,2,A,4,D1_FL_TRIAL2_A,D1,2.866666667,3.254901961,1.846489591,1.601202382,0.297413224,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.25,x,-1.018,0.065,0.00126,NA,Good,N,N,,0.140785714,0.699214286,0.208214286,-0.059214286,0.499214286,0.008214286,NA,0.409725889,N,0.063850688
D1,FL,2,A,5,D1_FL_TRIAL2_A,D1,2.666666667,12.60869565,1.496026483,3.120392603,2.946688067,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.25,x,-1.018,0.065,0.00126,NA,Good,N,N,,0.635857143,0.369857143,0.590071429,0.435857143,0.169857143,0.390071429,0.075,0.000724715,Y,0.063850688
D1,FL,2,B,1,D1_FL_TRIAL2_B,D1,2.466666667,4.509803922,4.389381126,2.372337769,0.460833013,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.25,ok,0.918,-0.041,0.0012,NA,Duplicate,N,N,,0.5925,0.350142857,0.532571429,0.3925,0.150142857,0.332571429,0.045,0.051531101,N,0.044662309
D1,FL,2,B,2,D1_FL_TRIAL2_B,D1,0.866666667,3.2,0.915475416,1.563877964,1.358380325,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.25,ok,0.918,-0.041,0.0012,NA,Duplicate,N,N,,0.323785714,0.181357143,0.336785714,0.123785714,-0.018642857,0.136785714,0.175,0.001773937,Y,0.044662309
D1,FL,2,B,3,D1_FL_TRIAL2_B,D1,1.466666667,3.484087102,1.807392228,2.11896817,1.082520134,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.25,ok,0.918,-0.041,0.0012,NA,Duplicate,N,N,,0.291142857,0.288714286,0.318142857,0.091142857,0.088714286,0.118142857,0.235,0.002367182,Y,0.044662309
D1,FL,2,B,4,D1_FL_TRIAL2_B,D1,0.533333333,1.098039216,0.743223353,0.939774867,0.460724437,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.25,ok,0.918,-0.041,0.0012,NA,Duplicate,N,N,,0.095714286,0.601928571,0.290857143,-0.104285714,0.401928571,0.090857143,NA,0.18329636,N,0.044662309
D1,FL,2,B,5,D1_FL_TRIAL2_B,D1,1.2,6.521739131,1.320173149,3.122795679,1.657041318,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.25,ok,0.918,-0.041,0.0012,NA,Duplicate,N,N,,0.417785714,0.286714286,0.377785714,0.217785714,0.086714286,0.177785714,0.115,0.000722919,Y,0.044662309
D1,FL,3,A,1,D1_FL_TRIAL3_A,D1,4.666666667,6.764705882,2.225394561,2.795775713,0.526006285,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.31,ok?,-0.807,0.043,0.00126,NA,Bad,N,N,Double peaked,0.388928571,0.258428571,0.3985,0.188928571,0.058428571,0.1985,0.01,0.063720703,N,0.053283767
D1,FL,3,A,2,D1_FL_TRIAL3_A,D1,4.066666667,6.24,1.709915063,1.591405488,0.871944551,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.31,ok?,-0.807,0.043,0.00126,NA,Bad,N,N,Double peaked,0.386857143,0.253428571,0.348642857,0.186857143,0.053428571,0.148642857,0.1,0.023004097,Y,0.053283767
D1,FL,3,A,3,D1_FL_TRIAL3_A,D1,4.066666667,6.130653267,2.250925735,1.509928709,0.9805894,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.31,ok?,-0.807,0.043,0.00126,NA,Bad,N,N,Double peaked,0.262571429,0.263357143,0.256357143,0.062571429,0.063357143,0.056357143,0.265,0.008213743,Y,0.053283767
D1,FL,3,A,4,D1_FL_TRIAL3_A,D1,3.466666667,4.156862745,1.641718032,1.905667934,0.289290954,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.31,ok?,-0.807,0.043,0.00126,NA,Bad,N,N,Double peaked,0.109928571,0.336928571,0.152571429,-0.090071429,0.136928571,-0.047428571,0.105,0.181530374,N,0.053283767
D1,FL,3,A,5,D1_FL_TRIAL3_A,D1,3.666666667,9.661835749,1.67616342,2.868198572,1.74643602,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.31,ok?,-0.807,0.043,0.00126,NA,Bad,N,N,Double peaked,0.269285714,0.219857143,0.222357143,0.069285714,0.019857143,0.022357143,0.065,0.000722919,Y,0.053283767
D1,FL,3,B,1,D1_FL_TRIAL3_B,D1,2.466666667,4.264705882,1.35576371,1.929459161,0.640555176,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.31,x,0.789,-0.077,0.00042,NA,Good,N,Y,Trough before peak,0.248928571,0.178785714,0.255,0.048928571,-0.021214286,0.055,0.14,0.02867129,Y,0.097591888
D1,FL,3,B,2,D1_FL_TRIAL3_B,D1,1.8,4.24,1.264911064,1.424680415,1.1238814,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.31,x,0.789,-0.077,0.00042,NA,Good,N,Y,Trough before peak,0.391357143,0.196571429,0.365285714,0.191357143,-0.003428571,0.165285714,0.08,0.002854355,Y,0.097591888
D1,FL,3,B,3,D1_FL_TRIAL3_B,D1,2.2,3.149078727,1.897366596,1.17798614,0.341411866,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.31,x,0.789,-0.077,0.00042,NA,Good,N,Y,Trough before peak,0.195,0.321357143,0.2235,-0.005,0.121357143,0.0235,0.19,0.16390183,N,0.097591888
D1,FL,3,B,4,D1_FL_TRIAL3_B,D1,2.4,2.549019608,1.352246808,1.417820811,0.06830777,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.31,x,0.789,-0.077,0.00042,NA,Good,N,Y,Trough before peak,0.140571429,0.280071429,0.191642857,-0.059428571,0.080071429,-0.008357143,NA,0.798153497,N,0.097591888
D1,FL,3,B,5,D1_FL_TRIAL3_B,D1,2.133333333,7.826086957,1.505545305,2.46802701,2.285079735,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.31,x,0.789,-0.077,0.00042,NA,Good,N,Y,Trough before peak,0.391,0.477857143,0.333357143,0.191,0.277857143,0.133357143,0.04,6.10E-05,Y,0.097591888
D1,FL,4,A,1,D1_FL_TRIAL4_A,D1,1.733333333,3.137254902,1.437590577,1.607749195,0.76261334,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.304,0.482,0.000479999,NA,Good,N,N,,0.194071429,0.249214286,0.2435,-0.005928571,0.049214286,0.0435,NA,0.024751403,Y,0.369631902
D1,FL,4,A,2,D1_FL_TRIAL4_A,D1,3.266666667,3.52,2.814926202,1.353936061,0.078649691,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.304,0.482,0.000479999,NA,Good,N,N,,0.282357143,0.196,0.264071429,0.082357143,-0.004,0.064071429,0.17,0.550774111,N,0.369631902
D1,FL,4,A,3,D1_FL_TRIAL4_A,D1,2.533333333,2.814070352,1.505545305,1.313142483,0.186133587,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.304,0.482,0.000479999,NA,Good,N,N,,0.223357143,0.260642857,0.223214286,0.023357143,0.060642857,0.023214286,0.3,0.488708496,N,0.369631902
D1,FL,4,A,4,D1_FL_TRIAL4_A,D1,1.733333333,2.784313725,1.437590577,1.206889653,0.579075124,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.304,0.482,0.000479999,NA,Good,N,N,,0.177357143,0.272214286,0.243571429,-0.022642857,0.072214286,0.043571429,0.2,0.049873137,Y,0.369631902
D1,FL,4,A,5,D1_FL_TRIAL4_A,D1,2.466666667,4.251207729,1.726543478,1.392971166,0.738298532,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.304,0.482,0.000479999,NA,Good,N,N,,0.311642857,0.141785714,0.265857143,0.111642857,-0.058214286,0.065857143,0.085,0.021355597,Y,0.369631902
D1,FL,4,B,1,D1_FL_TRIAL4_B,D1,1.2,2.156862745,1.424279266,1.346287377,0.568927769,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,bad,-1.213,0.259,0.00018,NA,Bad,N,N,,0.306571429,0.250571429,0.266428571,0.106571429,0.050571429,0.066428571,0.365,0.131752354,N,0.213520198
D1,FL,4,B,2,D1_FL_TRIAL4_B,D1,1.466666667,3.333333333,1.597617273,1.288779415,1.498621618,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,bad,-1.213,0.259,0.00018,NA,Bad,N,N,,0.451071429,0.277357143,0.446,0.251071429,0.077357143,0.246,0.05,0.001634576,Y,0.213520198
D1,FL,4,B,3,D1_FL_TRIAL4_B,D1,2,1.876046901,1.069044968,0.93947517,-0.102594353,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,bad,-1.213,0.259,0.00018,NA,Bad,N,N,,0.138928571,0.330785714,0.169571429,-0.061071429,0.130785714,-0.030428571,0.22,0.97732178,N,0.213520198
D1,FL,4,B,4,D1_FL_TRIAL4_B,D1,1.866666667,1.960784314,0.915475416,1.551021647,0.068659642,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.37,bad,-1.213,0.259,0.00018,NA,Bad,N,N,,0.102785714,0.233571429,0.184071429,-0.097214286,0.033571429,-0.015928571,0.18,0.798193348,N,0.213520198
D1,FL,4,B,5,D1_FL_TRIAL4_B,D1,1.266666667,4.154589372,0.961150105,1.584448482,1.61479335,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.37,bad,-1.213,0.259,0.00018,NA,Bad,N,N,,0.339857143,0.448642857,0.303714286,0.139857143,0.248642857,0.103714286,0.01,0.001317116,Y,0.213520198
D1,FL,5,A,1,D1_FL_TRIAL5_A,D1,3.266666667,6.127450981,2.153623746,1.918754729,0.973235078,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.029,0.403,0.00036,NA,Good,N,N,,0.229214286,0.161785714,0.232642857,0.029214286,-0.038214286,0.032642857,0.17,0.003356934,Y,0.391642371
D1,FL,5,A,2,D1_FL_TRIAL5_A,D1,3.666666667,5.973333333,1.397276262,1.962311562,0.859246961,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.029,0.403,0.00036,NA,Good,N,N,,0.310928571,0.330857143,0.241,0.110928571,0.130857143,0.041,0.325,0.014497205,Y,0.391642371
D1,FL,5,A,3,D1_FL_TRIAL5_A,D1,3.933333333,3.953098827,2.218965868,1.665202015,0.006619437,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.029,0.403,0.00036,NA,Good,N,N,,0.179714286,0.260214286,0.206857143,-0.020285714,0.060214286,0.006857143,NA,0.932093283,N,0.391642371
D1,FL,5,A,4,D1_FL_TRIAL5_A,D1,3.6,4.078431373,2.501428163,1.866353574,0.154858608,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.029,0.403,0.00036,NA,Good,N,N,,0.170214286,0.174142857,0.193357143,-0.029785714,-0.025857143,-0.006642857,0.35,0.561401367,N,0.391642371
D1,FL,5,A,5,D1_FL_TRIAL5_A,D1,4.466666667,5.120772947,2.531703737,1.631105606,0.295782524,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.37,x,-1.029,0.403,0.00036,NA,Good,N,N,,0.293071429,0.2745,0.295071429,0.093071429,0.0745,0.095071429,NA,0.348590881,N,0.391642371
D1,FL,7,A,1,D1_FL_TRIAL7_A,D1,5.533333333,8.774509804,4.564876257,4.629322961,0.876971259,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.37,x,-0.5426,0.0215,0.00126,NA,Good,N,N,,0.340384615,0.256076923,0.314230769,0.140384615,0.056076923,0.114230769,0.4,0.015764411,Y,0.039624032
D1,FL,7,A,2,D1_FL_TRIAL7_A,D1,5.4,8.24,6.219784103,6.315151848,2.104861703,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.37,x,-0.5426,0.0215,0.00126,NA,Good,N,N,,0.426,0.154230769,0.382615385,0.226,-0.045769231,0.182615385,0.13,0.002857948,Y,0.039624032
D1,FL,7,A,3,D1_FL_TRIAL7_A,D1,4.133333333,7.336683417,2.325838303,4.355200912,1.017242141,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.37,x,-0.5426,0.0215,0.00126,NA,Good,N,N,,0.190615385,0.250230769,0.227615385,-0.009384615,0.050230769,0.027615385,0.265,0.008252637,Y,0.039624032
D1,FL,7,A,4,D1_FL_TRIAL7_A,D1,6,3.991596638,5.320497374,2.642566035,-0.58085185,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,R,1.37,x,-0.5426,0.0215,0.00126,NA,Good,N,N,,0.07,0.362,0.147230769,-0.13,0.162,-0.052769231,NA,0.063973783,N,0.039624032
D1,FL,7,A,5,D1_FL_TRIAL7_A,D1,4.214285714,10.35196687,2.326389458,2.890576704,3.174525515,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,R,1.37,x,-0.5426,0.0215,0.00126,NA,Good,N,N,,0.484692308,0.368461538,0.456538462,0.284692308,0.168461538,0.256538462,0.095,0.00109394,Y,0.039624032
D1,FL,8,A,1,D1_FL_TRIAL8_A,D1,0.6,2.058823529,0.828078671,1.185626139,1.038577237,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,-0.979,0.169,6.00E-04,NA,Bad,N,N,,0.413769231,0.176076923,0.185230769,0.213769231,-0.023923077,-0.014769231,0.06,0.004052994,Y,0.172625128
D1,FL,8,A,2,D1_FL_TRIAL8_A,D1,0.857142857,1.057142857,0.864437822,0.762298433,0.191318803,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,-0.979,0.169,6.00E-04,NA,Bad,N,N,,0.168692308,0.200538462,0.153384615,-0.031307692,0.000538462,-0.046615385,0.355,0.194568368,N,0.172625128
D1,FL,8,A,3,D1_FL_TRIAL8_A,D1,0.5,1.256281407,0.759554525,1.038297334,0.588276798,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,-0.979,0.169,6.00E-04,NA,Bad,N,N,,0.187846154,0.201461538,0.220692308,-0.012153846,0.001461538,0.020692308,0.295,0.036826503,Y,0.172625128
D1,FL,8,A,4,D1_FL_TRIAL8_A,D1,0.642857143,0.588235294,1.008208072,0.515916482,-0.059989816,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,-0.979,0.169,6.00E-04,NA,Bad,N,N,,0.146230769,0.342769231,0.343769231,-0.053769231,0.142769231,0.143769231,0.385,0.721107923,N,0.172625128
D1,FL,8,A,5,D1_FL_TRIAL8_A,D1,0.857142857,1.6563147,0.949262293,1.936675666,0.421966725,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,-0.979,0.169,6.00E-04,NA,Bad,N,N,,0.252076923,0.218230769,0.262461538,0.052076923,0.018230769,0.062461538,0.35,0.18620396,N,0.172625128
D1,FL,8,B,1,D1_FL_TRIAL8_B,D1,0.533333333,1.617647059,0.743223353,0.970715551,1.014252882,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,0.851,-0.089,0.001259559,NA,Good,N,N,,0.438,0.229923077,0.302846154,0.238,0.029923077,0.102846154,0.225,0.006836127,Y,0.104582844
D1,FL,8,B,2,D1_FL_TRIAL8_B,D1,0.5,1.228571429,0.518874522,0.837053965,0.810372367,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,0.851,-0.089,0.001259559,NA,Good,N,N,,0.241846154,0.145769231,0.243230769,0.041846154,-0.054230769,0.043230769,0.08,0.013970055,Y,0.104582844
D1,FL,8,B,3,D1_FL_TRIAL8_B,D1,0.285714286,1.005025126,0.468807231,0.924488654,0.693757877,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,0.851,-0.089,0.001259559,NA,Good,N,N,,0.204769231,0.258538462,0.26,0.004769231,0.058538462,0.06,0.4,0.011564883,Y,0.104582844
D1,FL,8,B,4,D1_FL_TRIAL8_B,D1,0.785714286,0.924369748,1.311403912,1.706651188,0.191089646,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,0.851,-0.089,0.001259559,NA,Good,N,N,,0.166153846,0.441846154,0.372692308,-0.033846154,0.241846154,0.172692308,0.295,0.918067021,N,0.104582844
D1,FL,8,B,5,D1_FL_TRIAL8_B,D1,0.5,1.966873706,0.650443636,1.761940974,0.760387487,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,R,1.42,ok,0.851,-0.089,0.001259559,NA,Good,N,N,,0.311076923,0.165461538,0.281615385,0.111076923,-0.034538462,0.081615385,0.35,0.01421006,Y,0.104582844
D1,NCM,1,A,1,D1_NCM_TRIAL1_A,D1,3.4,3.529411765,1.91982142,1.552349009,0.079921758,ALP47,1.36,ZEBI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.58,x,0.4663,-0.0974,3.00E-04,NA,Good,N,N,,0.1765,0.2675,0.227714286,-0.0235,0.0675,0.027714286,NA,0.75470463,N,0.208878404
D1,NCM,1,A,2,D1_NCM_TRIAL1_A,D1,3.666666667,5.173333333,2.126924898,1.530390551,0.817266515,BEFI1,2.5,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.58,x,0.4663,-0.0974,3.00E-04,NA,Good,N,N,,0.419071429,0.373214286,0.257928571,0.219071429,0.173214286,0.057928571,NA,0.012400239,Y,0.208878404
D1,NCM,1,A,3,D1_NCM_TRIAL1_A,D1,2.666666667,3.484087102,1.496026483,1.266529153,0.480661003,PU81,1.99,BEFI,Unfamiliar,D,normal,21,1,12.8,12/18/21,15,L,1.58,x,0.4663,-0.0974,3.00E-04,NA,Good,N,N,,0.193785714,0.202571429,0.212571429,-0.006214286,0.002571429,0.012571429,0.145,0.083160929,N,0.208878404
D1,NCM,1,A,4,D1_NCM_TRIAL1_A,D1,3.066666667,2.666666667,2.282438128,1.38608769,-0.211083912,WN,1.7,WN,WN,D,normal,21,1,12.8,12/18/21,15,L,1.58,x,0.4663,-0.0974,3.00E-04,NA,Good,N,N,,0.173142857,0.3285,0.243285714,-0.026857143,0.1285,0.043285714,NA,0.575520016,N,0.208878404
D1,NCM,1,A,5,D1_NCM_TRIAL1_A,D1,2.533333333,4.492753623,1.641718032,1.940545152,0.952817507,W320O266,1.38,ZEBI,Father,D,normal,21,1,12.8,12/18/21,15,L,1.58,x,0.4663,-0.0974,3.00E-04,NA,Good,N,N,,0.414214286,0.204571429,0.427142857,0.214214286,0.004571429,0.227142857,0.045,0.004272461,Y,0.208878404
