"Unit2","Stimulus","ID.x","Region","Trial","Letter","StimSet","base_fr","stim_fr","basesd","stimsd","Z_score","stimID","Duration.s","FamUnfamSpecies","Species","FamUnfam","Clutch","Treatment","Age","DaysPostFledge","Mass","Date","No_reps","Hemisphere","Depth","ISI.check","Peak_V","Trough_V","Peak.to.Peak_s","Type","Quality","Exclude4PC","TroughBeforePeak","Notes","Accuracy.rcorr","Accuracy.count","Accuracy.cross_corr","normal_rcorr","normal_count","normal_cross_corr","Latency","p.value","sigYN","Peak2PeakRatio","Type0","TypeBN","TypeFL","RS_befi","pop_var_befi","RS_zebi","pop_var_zebi","dprime"
"F3_NCM_TRIAL9_A",1,"F3","NCM",9,"A","F3",13.76923077,18.67374005,4.603510366,7.478130558,0.755069084,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.37,"x",0.902,-0.534,0.00024,NA,"Good","N","N","Only likes stims 4 and 5",0.385,0.342916667,0.3965,0.185,0.142916667,0.1965,0.105,0.047851563,"Y",0.592017738,"NS2","Narrow","NCM",4.90450928,44.4209555984302,3.35172414,40.0480697532957,-0.337903445651685
"F3_NCM_TRIAL9_B",1,"F3","NCM",9,"B","F3",5.923076923,9.071618037,2.660248687,4.059077737,0.873653267,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.37,"x",0.559,-0.279,0.00048,NA,"Good","N","N","",0.288916667,0.258166667,0.316583333,0.088916667,0.058166667,0.116583333,0.145,0.017089844,"Y",0.499105546,"Broad","Broad","NCM",3.148541114,13.6612795419386,4.243678163,18.9356269044684,0.383627979300507
"G1_NCM_TRIAL1_A",3,"G1","NCM",1,"A","G1",1,2.984496124,1.362770288,1.642475548,0.833912373,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"L",1.41,"x",0.2235,-0.146,0.00048,NA,"Bad","N","N","Low S:N",0.422642857,0.317428571,0.529,0.222642857,0.117428571,0.329,NA,0.008226697,"Y",0.653243848,"Broad","Broad","NCM",1.984496124,5.56904032170759,0.190196079,2.77633986929856,-1.24222996300273
"G1_NCM_TRIAL2_A",3,"G1","NCM",2,"A","G1",1.8,3.643410853,1.207121724,1.883509005,0.746395395,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"L",1.59,"x",0.21355,-0.0844,6e-04,NA,"Bad","N","N","Might not be auditory",0.3325,0.240428571,0.373571429,0.1325,0.040428571,0.173571429,0.34,0.008252637,"Y",0.395223601,"Broad","Broad","NCM",1.843410853,6.00443242553713,0.0588235290000001,5.14740484445444,-1.06879542904221
"G1_NCM_TRIAL6_B",3,"G1","NCM",6,"B","G1",1,2.093023256,1.463850109,1.420727131,0.49902338,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"L",1.39,"x",-0.3358,0.0755,3e-04,NA,"Bad","N","N","Inverted, Might not be auditory",0.212571429,0.189785714,0.236,0.012571429,-0.010214286,0.036,0.045,0.078717806,"N",0.224836212,"NS1","Narrow","NCM",1.093023256,4.73661438593214,2.078431372,4.73767781609312,0.64028413810085
"G1_NCM_TRIAL6_C",3,"G1","NCM",6,"C","G1",1.533333333,2.790697675,1.060098827,1.246954104,0.940892703,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"L",1.39,"ok?",0.3457,-0.1437,6e-04,NA,"Bad","N","N","Might not be auditory",0.265214286,0.205428571,0.233,0.065214286,0.005428571,0.033,0.31,0.009715588,"Y",0.415678334,"Broad","Broad","NCM",1.257364342,1.83345712389803,1.533333333,1.22662821958341,0.315517543465707
"G1_NCM_TRIAL7_A",3,"G1","NCM",7,"A","G1",1.214285714,2.865448505,1.251372872,1.859126947,1.063993951,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"R",1.09,"ok?",0.3267,-0.2029,0.00024,NA,"Good","N","N","",0.305307692,0.303615385,0.333461538,0.105307692,0.103615385,0.133461538,0.36,0.003323737,"Y",0.621059076,"NS2","Narrow","NCM",1.651162791,2.56934250169682,2.91372549,5.40120722816318,0.894414460770591
"G1_NCM_TRIAL8_A",3,"G1","NCM",8,"A","G1",3.933333333,6.666666667,2.763710411,2.455533098,0.68425345,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"R",1.29,"x",0.572,-0.272,0.00018,NA,"Good","N","N","",0.395666667,0.295416667,0.371666667,0.195666667,0.095416667,0.171666667,0.11,0.038050001,"Y",0.475524476,"NS2","Narrow","NCM",2.733333334,15.7436356027179,2.581447964,9.40779263326519,-0.0605709818080522
"G1_NCM_TRIAL8_B",3,"G1","NCM",8,"B","G1",1.466666667,2.015503876,0.990430402,1.334256936,0.422727929,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",22,2,12,"3/19/22",15,"R",1.29,"x",0.4987,-0.2198,0.00048,NA,"Good","N","N","",0.2315,0.249416667,0.247833333,0.0315,0.049416667,0.047833333,0.275,0.201097948,"N",0.440745939,"Broad","Broad","NCM",0.548837209,1.74507301246255,1.285067874,2.52520423415493,0.712550849046652
"G2_FL_TRIAL10_A",2,"G2","FL",10,"A","G2",7.933333333,9.074074074,2.218965868,2.806727452,0.486720357,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.42,"x",-0.78,0.479,0.000419,NA,"Good","N","N","Inverted",0.388076923,0.262076923,0.356615385,0.188076923,0.062076923,0.156615385,0.4,0.118015868,"N",0.614102564,"Field L","Field L","Broad",1.140740741,5.9234019189882,1.795480225,13.2592728736388,0.298981244550893
"G2_FL_TRIAL10_B",2,"G2","FL",10,"B","G2",11.06666667,14.59259259,4.008324671,2.497500221,0.904277632,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.42,"x",-0.763,0.539,0.0001799,NA,"Duplicate","N","N","Inverted",0.548230769,0.374307692,0.505461538,0.348230769,0.174307692,0.305461538,0.215,0.005371094,"Y",0.706422018,"Field L","Field L","Narrow",3.52592592,15.5777229071423,2.59774011,38.5485575686572,-0.252325317570027
"G2_FL_TRIAL10_C",2,"G2","FL",10,"C","G2",4.666666667,7.888888889,2.160246899,2.091386552,1.141966629,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.42,"x",0.717,-0.277,0.00018,NA,"Good","N","Y","Trough before peak",0.449,0.311615385,0.405692308,0.249,0.111615385,0.205692308,0.09,0.002854355,"Y",0.386331939,"Field L","Field L","Narrow",3.222222222,7.9934156424214,1.023728814,13.0955012934958,-0.957476283327477
"G2_FL_TRIAL2_A",2,"G2","FL",2,"A","G2",4.571428571,7.341269841,1.342459609,2.428254187,1.20955461,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"L",1.47,"x",-0.71,0.33,0.00018,NA,"Good","N","N","Inverted; Only likes stim 5?",0.246615385,0.136846154,0.243384615,0.046615385,-0.063153846,0.043384615,0.365,0.004154489,"Y",0.464788732,"Field L","Field L","Narrow",2.76984127,5.38000755832351,2.137853108,17.5782769962005,-0.263796617094694
"G2_FL_TRIAL3_A",2,"G2","FL",3,"A","G2",7,12.85185185,3,3.384961728,1.644302198,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.07,"x",-0.68,0.32,0.00018,NA,"Good","N","N","Inverted",0.665214286,0.367785714,0.639071429,0.465214286,0.167785714,0.439071429,0.2,0.001616993,"Y",0.470588235,"Field L","Field L","Narrow",5.85185185,13.0941015062442,0.427118644,6.91549171718698,-2.42543281844682
"G2_FL_TRIAL4_A",2,"G2","FL",4,"A","G2",6.2,9.148148149,4.126568966,3.056397191,0.665174747,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.12,"ok?",-0.669,0.434,0.00048,NA,"Bad","N","N","Inverted, nice shape",0.332071429,0.2775,0.3305,0.132071429,0.0775,0.1305,0.385,0.021408066,"Y",0.648729447,"Field L","Field L","Broad",2.948148149,19.9750891657187,0.892655367,15.3181525071826,-0.691990570822149
"G2_FL_TRIAL4_B",2,"G2","FL",4,"B","G2",4.133333333,9.074074074,2.47463321,2.085756967,2.113717475,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.12,"x",-0.596,0.25,0.00018,NA,"Good","N","N","Inverted, nice shape",0.479214286,0.294785714,0.522642857,0.279214286,0.094785714,0.322642857,0.04,0.000724715,"Y",0.419463087,"Field L","Field L","Narrow",4.940740741,5.75122085002755,0.86440678,2.81654696955637,-2.78526106584305
"G2_FL_TRIAL4_C",2,"G2","FL",4,"C","G2",2.133333333,4.185185185,1.125462868,1.569476635,1.198500667,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.12,"x",0.566,-0.201,0.00018,NA,"Duplicate","N","Y","Trough before peak",0.273357143,0.178285714,0.292785714,0.073357143,-0.021714286,0.092785714,0.135,0.001463277,"Y",0.355123675,"Field L","Field L","Narrow",2.051851852,2.96768175599824,0.414689265,3.36917999288937,-1.30072261445518
"G2_FL_TRIAL5_A",2,"G2","FL",5,"A","G2",1.866666667,3.185185185,1.846489591,1.214743836,0.637008654,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.17,"x",-0.81,0.485,0.00036,NA,"Bad","N","N","Nice shape, inverted",0.257846154,0.227769231,0.289615385,0.057846154,0.027769231,0.089615385,NA,0.030082956,"Y",0.598765432,"Field L","Field L","Narrow",1.318518518,4.3026611794603,-0.0531073450000004,6.62663474722528,-0.829792620945199
"G2_FL_TRIAL5_B",2,"G2","FL",5,"B","G2",1,2.444444444,1.069044968,1.703301079,1.056360436,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.17,"ok?",0.645,-0.056,0.001139781,NA,"Bad","N","Y","No idea what is the trough in this one (trough before peak?), actually has strong auditory response though…",0.429538462,0.266615385,0.479,0.229538462,0.066615385,0.279,0.02,0.003871706,"Y",NA,"Field L","Field L","Broad",1.444444444,1.99670781855144,0.931073446,2.35022375419367,-0.492458824491424
"G2_FL_TRIAL6_A",2,"G2","FL",6,"A","G2",9.066666667,15.7037037,2.939063667,2.506311845,1.912647097,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.22,"x",-0.654,0.408,0.00024,NA,"Good","N","N","Nice shape, inverted",0.467428571,0.285285714,0.4375,0.267428571,0.085285714,0.2375,0.105,0.000724715,"Y",0.623853211,"Field L","Field L","Narrow",6.637037033,12.167023317747,-0.85084745,19.4946739483566,-2.66147282075774
"G2_FL_TRIAL6_B",2,"G2","FL",6,"B","G2",6.266666667,7.666666667,2.814926202,2.224205465,0.498043168,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.22,"ok?",-0.641,0.435,0.0004799,NA,"Bad","N","N","Nice shape, inverted",0.196142857,0.217714286,0.240071429,-0.003857143,0.017714286,0.040071429,0.23,0.118238517,"N",0.678627145,"Field L","Field L","Broad",1.4,8.17580246903901,1.605649718,7.96129337095884,0.102387143035625
"G2_FL_TRIAL6_C",2,"G2","FL",6,"C","G2",1.733333333,4.518518518,1.099783528,1.624691894,1.43097357,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.22,"x",0.614,-0.232,0.00041999,NA,"Good","N","Y","Trough before peak",0.328642857,0.177071429,0.327785714,0.128642857,-0.022928571,0.127785714,0.085,0.000887625,"Y",0.377850163,"Field L","Field L","Broad",2.785185185,3.77525377261092,0.639548023,3.80275655152836,-1.55886563010459
"G2_FL_TRIAL7_A",2,"G2","FL",7,"A","G2",7.466666667,7.62962963,2.614975189,2.973031834,0.048977301,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.27,"x",0.561,-0.269,0.00018,NA,"Duplicate","N","Y","Trough before peak",0.352571429,0.2265,0.343285714,0.152571429,0.0265,0.143285714,0.385,0.934082031,"N",0.479500891,"Field L","Field L","Narrow",0.162962963,11.3084224974511,-0.604519774,18.1926904798203,-0.282604719931689
"G2_FL_TRIAL7_C",2,"G2","FL",7,"C","G2",4,9.814814815,2.478478796,2.436736283,1.875892653,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.27,"x",-0.61,0.343,0.00054,NA,"Good","N","N","Inverted",0.3655,0.182142857,0.406071429,0.1655,-0.017857143,0.206071429,0.07,0.00012207,"Y",0.562295082,"Field L","Field L","Broad",5.814814815,9.71961590751495,2.882485876,15.1690306090563,-1.17555253478051
"G2_FL_TRIAL8_A",2,"G2","FL",8,"A","G2",4.666666667,6.518518519,2.350278606,3.159952969,0.552173022,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.32,"x",-0.677,0.344,0.00047999,NA,"Good","N","N","Inverted",0.29,0.269,0.324928571,0.09,0.069,0.124928571,NA,0.050011747,"N",0.508124077,"Field L","Field L","Broad",1.851851852,11.4628257893075,0.463276836,7.87979188622933,-0.631454000122533
"G2_FL_TRIAL8_B",2,"G2","FL",8,"B","G2",9.666666667,12.62962963,2.742956347,2.805156082,0.931985776,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.32,"x",-0.627,0.356,0.00017999,NA,"Good","N","N","Inverted",0.468357143,0.247714286,0.466642857,0.268357143,0.047714286,0.266642857,0.085,0.004923786,"Y",0.567783094,"Field L","Field L","Narrow",2.962962963,10.3912208501717,1.857627117,25.8786862144628,-0.367071806105583
"G2_FL_TRIAL8_C",2,"G2","FL",8,"C","G2",4.666666667,5.444444444,3.352326839,1.746753098,0.202958037,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.32,"x",0.599,-0.282,0.00017999,NA,"Duplicate","N","Y","Trough before peak",0.303357143,0.270285714,0.305071429,0.103357143,0.070285714,0.105071429,0.11,0.488708496,"N",0.470784641,"Field L","Field L","Narrow",0.777777777,14.5958847744856,1.136723164,10.5205962565033,0.143244836476696
"G2_FL_TRIAL9_A",2,"G2","FL",9,"A","G2",4.8,6.851851852,3.004758131,2.17880874,0.728323646,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.37,"x",-0.651,0.406,0.00042,NA,"Good","N","N","",0.257928571,0.180642857,0.271857143,0.057928571,-0.019357143,0.071857143,NA,0.018397615,"Y",0.623655914,"Field L","Field L","Broad",2.051851852,8.26480109818359,-0.0677966100000003,16.5108493720008,-0.851689519922104
"G2_FL_TRIAL9_B",2,"G2","FL",9,"B","G2",9.466666667,14.59259259,3.377798663,3.919756557,0.98140769,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.37,"x",-0.625,0.371,0.00018,NA,"Good","N","N","Inverted",0.415214286,0.160714286,0.376785714,0.215214286,-0.039285714,0.176785714,0.095,0.003880474,"Y",0.5936,"Field L","Field L","Narrow",5.125925923,27.1273525271235,0.0418079099999993,20.4073107925873,-1.47482471692361
"G2_FL_TRIAL9_C",2,"G2","FL",9,"C","G2",1.666666667,3.074074074,1.290994449,1.067944561,1.012497965,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.37,"ok?",0.59,-0.076,0.000899,NA,"Bad","N","Y","Not sure where trough is ",0.277357143,0.1455,0.285571429,0.077357143,-0.0545,0.085571429,0.11,0.005329942,"Y",0.128813559,"Field L","Field L","Broad",1.407407407,1.97805212638738,-0.350282486,5.13498675399304,-1.31808876983167
"G2_NCM_TRIAL1_B",2,"G2","NCM",1,"B","G2",4.533333333,4.037037037,3.814758309,2.452967345,-0.109884021,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"L",1.26,"x",-0.246,0.056,0.001,NA,"Bad","N","N","Inverted and fat, Only likes stim 2?",0.568,0.304166667,0.517416667,0.368,0.104166667,0.317416667,NA,0.932079615,"N",0.227642276,"Broad","Broad","NCM",-0.496296296,20.3191220855772,0.821468927,17.107760859883,0.430800509396065
"G2_NCM_TRIAL10_A",2,"G2","NCM",10,"A","G2",4.333333333,5.740740741,3.199702367,2.628250626,0.389748715,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.63,"x",0.3909,-0.236,0.00053999,NA,"Good","N","N","",0.261153846,0.189461538,0.189461538,0.061153846,-0.010538462,-0.010538462,0.145,0.120544434,"N",0.603734971,"Broad","Broad","NCM",1.407407408,13.2373113880664,1.160451978,15.2116390538254,-0.0926009518981189
"G2_NCM_TRIAL10_C",2,"G2","NCM",10,"C","G2",4,4.518518519,1.889822365,1.780091088,0.241128564,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.63,"x",0.3124,-0.2422,0.00024,NA,"Good","N","N","",0.248769231,0.211692308,0.273153846,0.048769231,0.011692308,0.073153846,0.085,0.513315745,"N",0.775288092,"NS2","Narrow","NCM",0.518518519,4.73525377240055,0.292655367,10.0623371367942,-0.117430219285627
"G2_NCM_TRIAL3_A",2,"G2","NCM",3,"A","G2",2.733333333,4,1.579632266,1.44261178,0.635746725,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.23,"ok?",0.278,-0.1468,0.00048,NA,"Bad","N","N","Might not be auditory",0.315285714,0.344357143,0.343928571,0.115285714,0.144357143,0.143928571,0.055,0.050011747,"N",0.528057554,"Broad","Broad","NCM",1.266666667,3.9897942384428,1.169491526,6.629550895712,-0.0596398176903502
"G2_NCM_TRIAL4_A",2,"G2","NCM",4,"A","G2",2.466666667,8.111111111,2.133630932,3.351800696,1.493983492,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.33,"x",0.23896,-0.0558,0.00078,NA,"Good","N","N","",0.499214286,0.300785714,0.523285714,0.299214286,0.100785714,0.323285714,0.135,0.000305176,"Y",0.233511885,"Broad","Broad","NCM",5.644444444,14.304855968584,1.327683615,7.27598072085675,-1.85846267688525
"G2_NCM_TRIAL4_B",2,"G2","NCM",4,"B","G2",2.4,4.777777778,2.384473587,2.230144608,0.691563512,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.33,"ok?",-0.23599,0.05958,0.00126,NA,"Bad","N","N","Inverted and fat, Only likes 2 and 4",0.341285714,0.237642857,0.287,0.141285714,0.037642857,0.087,0.1,0.02672591,"Y",0.252468325,"Broad","Broad","NCM",2.377777778,11.6967901229373,0.17740113,2.72798493405544,-1.15870397867487
"G2_NCM_TRIAL5_A",2,"G2","NCM",5,"A","G2",3.466666667,4.259259259,1.922300209,1.104477553,0.335149244,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.38,"ok?",-0.281,0.1449,0.00042,NA,"Bad","N","Y","Inverted, trough before peak, Might not be auditory",0.263153846,0.355307692,0.308076923,0.063153846,0.155307692,0.108076923,0.025,0.293090758,"N",0.515658363,"Broad","Broad","NCM",0.792592592,5.52570644734244,-0.647457627,5.04874844442649,-0.885683672845685
"G2_NCM_TRIAL5_B",2,"G2","NCM",5,"B","G2",3.066666667,5.111111111,2.250925735,2.005284025,0.777712554,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.38,"ok?",0.2805,-0.1531,0.000539,NA,"Bad","N","N","",0.249461538,0.229615385,0.276538462,0.049461538,0.029615385,0.076538462,NA,0.0114734,"Y",0.545811052,"Broad","Broad","NCM",2.044444444,7.01530864203654,0.348022599,7.13438156392035,-0.901966455375044
"G2_NCM_TRIAL6_A",2,"G2","NCM",6,"A","G2",4.4,8.851851852,2.229670059,2.701056905,1.558114913,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.43,"x",-0.24162,0.04681,0.00108,NA,"Good","N","N","Inverted and fat",0.339642857,0.309214286,0.338714286,0.139642857,0.109214286,0.138714286,0.13,0.000427246,"Y",0.193733962,"Broad","Broad","NCM",4.451851852,8.38266117893092,1.924293786,11.381820042007,-1.1370732099293
"G2_NCM_TRIAL6_B",2,"G2","NCM",6,"B","G2",3.266666667,6.444444445,1.533747356,1.70330108,1.407992751,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/23/22",15,"R",1.43,"x",0.2672,-0.1142,3e-04,NA,"Good","N","N","",0.3805,0.192928571,0.371785714,0.1805,-0.007071429,0.171785714,0.12,0.001957268,"Y",0.42739521,"NS2","Narrow","NCM",3.177777778,5.0811522633544,0.745762712,9.5585942742312,-1.27124564404002
"G2_NCM_TRIAL7_A",2,"G2","NCM",7,"A","G2",4.466666667,6.666666667,1.959105724,2.182178902,0.76895834,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.48,"x",0.3478,-0.196,0.00017999,NA,"Good","N","N","",0.596642857,0.267214286,0.607428571,0.396642857,0.067214286,0.407428571,0.11,0.012435604,"Y",0.563542266,"NS2","Narrow","NCM",2.2,8.17481481459259,0.0169491530000005,6.76116058651518,-1.12973621844812
"G2_NCM_TRIAL7_B",2,"G2","NCM",7,"B","G2",1,2.296296296,1,1.166603677,0.843406725,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.48,"x",0.345,-0.1327,0.0005999,NA,"Good","N","N","",0.209142857,0.1765,0.205785714,0.009142857,-0.0235,0.005785714,0.055,0.006945379,"Y",0.384637681,"Broad","Broad","NCM",1.296296296,2.3517146771594,0.432768361,1.55479715251708,-0.873799547089348
"G2_NCM_TRIAL8_A",2,"G2","NCM",8,"A","G2",6.266666667,10.33333333,2.865226659,3.659926465,0.9997747,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.53,"x",0.2447,-0.1253,0.00054,NA,"Good","N","N","",0.340428571,0.223571429,0.316071429,0.140428571,0.023571429,0.116071429,NA,0.006968146,"Y",0.512055578,"Broad","Broad","NCM",4.066666663,16.7865020536609,0.84180791,19.5296243128117,-1.07026404039827
"G2_NCM_TRIAL8_B",2,"G2","NCM",8,"B","G2",7.733333333,11.92592593,3.239635488,3.950010976,0.937410829,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.53,"x",0.2544,-0.1399,0.00017999,NA,"Good","N","N","",0.483071429,0.288428571,0.475142857,0.283071429,0.088428571,0.275142857,0.01,0.005866157,"Y",0.549921384,"NS2","Narrow","NCM",4.192592597,20.2937722918307,1.9039548,23.6732994900378,-0.690308610411513
"G2_NCM_TRIAL8_C",2,"G2","NCM",8,"C","G2",7.333333333,9.444444444,2.690370837,3.093202424,0.623095166,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.53,"x",-0.2468,0.1282,0.0001799,NA,"Duplicate","N","Y","Inverted, trough before peak",0.358785714,0.230571429,0.333857143,0.158785714,0.030571429,0.133857143,0.105,0.041259766,"Y",0.519448947,"NS2","Narrow","NCM",2.111111111,11.7596707804477,0.868926553,29.3115184016383,-0.38765686824774
"G2_NCM_TRIAL9_A",2,"G2","NCM",9,"A","G2",3.666666667,3.962962963,2.350278606,1.583460962,0.125906103,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.58,"x",0.3013,-0.1474,0.000539,NA,"Good","N","N","",0.238857143,0.14,0.242071429,0.038857143,-0.06,0.042071429,0.15,0.628914718,"N",0.489213409,"Broad","Broad","NCM",0.296296296,5.66858710575364,-0.437288136,8.8374681605226,-0.385216994076318
"G2_NCM_TRIAL9_B",2,"G2","NCM",9,"B","G2",1.666666667,2.962962963,1.397276262,1.740008852,0.767985081,"BF02",1.8,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",23,3,13.3,"3/20/22",15,"R",1.58,"ok?",-0.286,0.0417,0.001259,NA,"Bad","N","N","Inverted",0.233714286,0.210357143,0.233071429,0.033714286,0.010357143,0.033071429,0.24,0.021381826,"Y",0.145804196,"Broad","Broad","NCM",1.296296296,2.96899862839396,-0.145762712,4.49486929012079,-1.05567698780992
"G3_FL_TRIAL1_B",2,"G3","FL",1,"B","G3",2.428571429,3.963133641,1.222499691,1.857091399,0.569689441,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"L",0.95,"x",-0.563,0.23,0.00048,NA,"Good","N","N","Inverted",0.475857143,0.333785714,0.41,0.275857143,0.133785714,0.21,0.235,0.068543728,"N",0.408525755,"Field L","Field L","Broad",1.534562212,7.06551423948238,0.5,7.10714285778571,-0.549618025190885
"G3_FL_TRIAL10_A",2,"G3","FL",10,"A","G3",3.642857143,33.04147466,2.790289284,9.455447934,4.099266534,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.37,"x",-0.707,0.165,3e-04,NA,"Bad","Y","N","Inverted; Lost spot after 600s",0.845416667,0.540833333,0.782416667,0.645416667,0.340833333,0.582416667,0.04,0.00012207,"Y",0.233380481,"Field L","Field L","Narrow",29.398617517,54.2055310067951,26.309523813,101.277210871837,-0.495472987863183
"G3_FL_TRIAL10_B",2,"G3","FL",10,"B","G3",1.142857143,12.16589862,1.350620533,3.674563716,3.3046165,"BF05",1.55,"Unfamiliar_BEFI","BEFI","Unfamiliar","G","xfostered",25,5,13,"3/23/22",15,"R",1.37,"x",0.704,-0.202,0.00036,NA,"Duplicate","Y","Y","Trough before peak; Lost spot after 600s",0.646083333,0.35725,0.6045,0.446083333,0.15725,0.4045,0.01,0.00109394,"Y",0.286931818,"Field L","Field L","Narrow",11.023041477,11.3483616148212,9.047619049,32.9183673526939,-0.593815131644168
